,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Season
5021,CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,San Diego,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,Kış
5022,CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,Kış
5023,CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,San Diego,California,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,Kış
5024,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,Yaz
5025,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,Yaz
5026,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,Yaz
5027,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,Yaz
5028,CA-2015-151792,2015-09-02,2015-09-07,Second Class,CV-12295,Christina VanderZanden,Consumer,Chicago,Illinois,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,Sonbahar
5029,CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,San Francisco,California,West,OFF-AR-10001216,Office Supplies,Art,Newell 339,8.34,Kış
5030,CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,San Francisco,California,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,Kış
5031,CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,San Francisco,California,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,Kış
5032,CA-2017-155166,2017-12-26,2018-01-02,Standard Class,BB-11545,Brenda Bowman,Corporate,Vineland,New Jersey,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,212.94,Kış
5033,CA-2017-155166,2017-12-26,2018-01-02,Standard Class,BB-11545,Brenda Bowman,Corporate,Vineland,New Jersey,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,Kış
5034,CA-2016-103954,2016-08-09,2016-08-13,Second Class,HR-14770,Hallie Redmond,Home Office,Milwaukee,Wisconsin,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,Yaz
5035,CA-2015-169803,2015-04-06,2015-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,İlkbahar
5036,CA-2015-169803,2015-04-06,2015-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,Seattle,Washington,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,İlkbahar
5037,CA-2018-141719,2018-11-17,2018-11-21,Second Class,EG-13900,Emily Grady,Consumer,Naperville,Illinois,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,Sonbahar
5038,CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,Wilmington,Delaware,East,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,Yaz
5039,CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,Wilmington,Delaware,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716.0,Yaz
5040,CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,Wilmington,Delaware,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,221.06,Yaz
5041,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,Sonbahar
5042,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,Sonbahar
5043,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,Sonbahar
5044,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,61.4,Sonbahar
5045,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,Sonbahar
5046,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,Sonbahar
5047,CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,14.7,Sonbahar
5048,US-2015-104759,2015-03-31,2015-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Chicago,Illinois,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,İlkbahar
5049,US-2015-104759,2015-03-31,2015-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Chicago,Illinois,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.984,İlkbahar
5050,CA-2016-150511,2016-09-18,2016-09-24,Standard Class,AB-10060,Adam Bellavance,Home Office,Des Moines,Washington,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,Sonbahar
5051,CA-2016-134922,2016-11-07,2016-11-11,Standard Class,KB-16240,Karen Bern,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,Sonbahar
5052,US-2018-120607,2018-05-19,2018-05-19,Same Day,JC-15775,John Castell,Consumer,Atlanta,Georgia,South,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,İlkbahar
5053,CA-2016-141243,2016-01-03,2016-01-08,Second Class,AH-10465,Amy Hunt,Consumer,Dallas,Texas,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,Kış
5054,CA-2016-141243,2016-01-03,2016-01-08,Second Class,AH-10465,Amy Hunt,Consumer,Dallas,Texas,Central,OFF-AR-10001246,Office Supplies,Art,Newell 317,7.056,Kış
5055,CA-2016-141243,2016-01-03,2016-01-08,Second Class,AH-10465,Amy Hunt,Consumer,Dallas,Texas,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,Kış
5056,CA-2016-162166,2016-09-08,2016-09-11,First Class,NM-18520,Neoma Murray,Consumer,Moreno Valley,California,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26.4,Sonbahar
5057,CA-2016-162166,2016-09-08,2016-09-11,First Class,NM-18520,Neoma Murray,Consumer,Moreno Valley,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,Sonbahar
5058,CA-2017-120796,2017-04-03,2017-04-07,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,İlkbahar
5059,CA-2017-109722,2017-12-05,2017-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,Georgetown,Kentucky,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,Kış
5060,CA-2017-109722,2017-12-05,2017-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,Georgetown,Kentucky,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,Kış
5061,CA-2016-136798,2016-05-08,2016-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,Minneapolis,Minnesota,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,İlkbahar
5062,CA-2016-136798,2016-05-08,2016-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,Minneapolis,Minnesota,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,377.97,İlkbahar
5063,CA-2016-136798,2016-05-08,2016-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,Minneapolis,Minnesota,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,İlkbahar
5064,CA-2018-122196,2018-09-22,2018-09-24,First Class,CA-12265,Christina Anderson,Consumer,Wilmington,Delaware,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,Sonbahar
5065,CA-2018-142090,2018-11-30,2018-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,Sonbahar
5066,CA-2018-142090,2018-11-30,2018-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682,Sonbahar
5067,CA-2018-160934,2018-01-15,2018-01-19,Standard Class,TT-21460,Tonja Turnell,Home Office,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,Kış
5068,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,Yaz
5069,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,Yaz
5070,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,Yaz
5071,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,Yaz
5072,CA-2015-124478,2015-08-08,2015-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98,Yaz
5073,CA-2016-145485,2016-11-05,2016-11-05,Same Day,JM-16195,Justin MacKendrick,Consumer,San Francisco,California,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,62.8,Sonbahar
5074,CA-2018-151071,2018-04-25,2018-04-29,Second Class,MB-18085,Mick Brown,Consumer,Los Angeles,California,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,İlkbahar
5075,CA-2015-134572,2015-04-20,2015-04-22,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,İlkbahar
5076,CA-2015-134572,2015-04-20,2015-04-22,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,İlkbahar
5077,CA-2015-134572,2015-04-20,2015-04-22,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,İlkbahar
5078,CA-2018-143217,2018-11-11,2018-11-17,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Milwaukee,Wisconsin,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,18.24,Sonbahar
5079,US-2018-133312,2018-11-25,2018-11-29,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,Sonbahar
5080,US-2018-133312,2018-11-25,2018-11-29,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,Sonbahar
5081,US-2016-137533,2016-12-18,2016-12-18,Same Day,JK-15640,Jim Kriz,Home Office,Cleveland,Ohio,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,20.736,Kış
5082,CA-2017-155138,2017-09-08,2017-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,Monroe,North Carolina,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,Sonbahar
5083,CA-2017-155138,2017-09-08,2017-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,Monroe,North Carolina,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.704,Sonbahar
5084,CA-2017-108350,2017-06-06,2017-06-09,Second Class,SC-20230,Scot Coram,Corporate,Lowell,Massachusetts,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105.52,Yaz
5085,CA-2016-144302,2016-06-19,2016-06-23,Standard Class,ME-17320,Maria Etezadi,Home Office,Dallas,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,Yaz
5086,CA-2016-109001,2016-03-05,2016-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,466.158,İlkbahar
5087,CA-2016-109001,2016-03-05,2016-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,Philadelphia,Pennsylvania,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,İlkbahar
5088,CA-2016-109001,2016-03-05,2016-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,İlkbahar
5089,CA-2018-132738,2018-08-04,2018-08-07,First Class,HM-14860,Harry Marie,Corporate,Loveland,Colorado,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,Yaz
5090,CA-2018-132738,2018-08-04,2018-08-07,First Class,HM-14860,Harry Marie,Corporate,Loveland,Colorado,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,Yaz
5091,CA-2018-156720,2018-12-30,2019-01-03,Standard Class,JM-15580,Jill Matthias,Consumer,Loveland,Colorado,West,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,Kış
5092,CA-2016-119102,2016-05-23,2016-05-27,Standard Class,KH-16690,Kristen Hastings,Corporate,Woonsocket,Rhode Island,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,İlkbahar
5093,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,Kış
5094,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,Kış
5095,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,Kış
5096,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,Kış
5097,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,Kış
5098,US-2015-140452,2015-12-06,2015-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,Kış
5099,CA-2016-141936,2016-08-07,2016-08-12,Standard Class,PN-18775,Parhena Norris,Home Office,Bakersfield,California,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,Yaz
5100,CA-2015-158442,2015-03-17,2015-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,İlkbahar
5101,CA-2015-158442,2015-03-17,2015-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,İlkbahar
5102,CA-2015-158442,2015-03-17,2015-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,İlkbahar
5103,CA-2016-167374,2016-03-26,2016-03-30,Second Class,GM-14500,Gene McClure,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,İlkbahar
5104,CA-2016-167374,2016-03-26,2016-03-30,Second Class,GM-14500,Gene McClure,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,İlkbahar
5105,CA-2015-116568,2015-12-14,2015-12-20,Standard Class,BM-11785,Bryan Mills,Consumer,Deltona,Florida,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,Kış
5106,CA-2016-147102,2016-09-19,2016-09-26,Standard Class,NH-18610,Nicole Hansen,Corporate,Columbus,Georgia,South,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.36,Sonbahar
5107,CA-2018-132213,2018-04-25,2018-04-26,First Class,PN-18775,Parhena Norris,Home Office,Nashville,Tennessee,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,İlkbahar
5108,CA-2018-132213,2018-04-25,2018-04-26,First Class,PN-18775,Parhena Norris,Home Office,Nashville,Tennessee,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,İlkbahar
5109,CA-2015-138450,2015-10-18,2015-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,Sonbahar
5110,CA-2015-138450,2015-10-18,2015-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,Sonbahar
5111,CA-2015-138450,2015-10-18,2015-10-22,Standard Class,EH-13765,Edward Hooks,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.048,Sonbahar
5112,CA-2016-153073,2016-11-13,2016-11-13,Same Day,HA-14905,Helen Abelman,Consumer,Chicago,Illinois,Central,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17.496,Sonbahar
5113,CA-2017-147970,2017-01-31,2017-02-02,Second Class,AB-10150,Aimee Bixby,Consumer,Dallas,Texas,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,Kış
5114,CA-2017-150658,2017-11-17,2017-11-22,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Carlsbad,New Mexico,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.776,Sonbahar
5115,CA-2018-125640,2018-07-25,2018-07-29,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10004178,Office Supplies,Labels,Avery 491,3.304,Yaz
5116,CA-2018-154137,2018-11-11,2018-11-17,Standard Class,MT-17815,Meg Tillman,Consumer,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48,Sonbahar
5117,CA-2016-127173,2016-09-26,2016-10-03,Standard Class,GM-14500,Gene McClure,Consumer,Oceanside,New York,East,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,Sonbahar
5118,CA-2016-127173,2016-09-26,2016-10-03,Standard Class,GM-14500,Gene McClure,Consumer,Oceanside,New York,East,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93,Sonbahar
5119,CA-2016-127173,2016-09-26,2016-10-03,Standard Class,GM-14500,Gene McClure,Consumer,Oceanside,New York,East,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,79.056,Sonbahar
5120,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,İlkbahar
5121,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,İlkbahar
5122,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,İlkbahar
5123,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,İlkbahar
5124,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464.292,Sonbahar
5125,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,68.46,Sonbahar
5126,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,Sonbahar
5127,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,Sonbahar
5128,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,Sonbahar
5129,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,287.97,Sonbahar
5130,CA-2015-160766,2015-09-14,2015-09-14,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,44.82,Sonbahar
5131,CA-2018-146626,2018-12-29,2019-01-05,Standard Class,BP-11185,Ben Peterman,Corporate,Anaheim,California,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,Kış
5132,CA-2016-123330,2016-06-21,2016-06-27,Standard Class,EP-13915,Emily Phan,Consumer,Deltona,Florida,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,107.976,Yaz
5133,CA-2018-155607,2018-11-26,2018-11-30,Standard Class,FG-14260,Frank Gastineau,Home Office,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,58.73,Sonbahar
5134,CA-2018-155607,2018-11-26,2018-11-30,Standard Class,FG-14260,Frank Gastineau,Home Office,New York City,New York,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,93.344,Sonbahar
5135,CA-2017-151323,2017-10-23,2017-10-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Seattle,Washington,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,Sonbahar
5136,CA-2016-146696,2016-12-14,2016-12-19,Standard Class,RD-19480,Rick Duston,Consumer,San Diego,California,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,8.096,Kış
5137,CA-2017-128972,2017-11-13,2017-11-17,Standard Class,TS-21430,Tom Stivers,Corporate,Oklahoma City,Oklahoma,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,Sonbahar
5138,CA-2018-128335,2018-09-29,2018-10-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Mount Vernon,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,Sonbahar
5139,CA-2018-128335,2018-09-29,2018-10-05,Standard Class,JA-15970,Joseph Airdo,Consumer,Mount Vernon,New York,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,Sonbahar
5140,CA-2016-154886,2016-11-08,2016-11-12,Standard Class,SW-20455,Shaun Weien,Consumer,San Francisco,California,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,Sonbahar
5141,CA-2017-111213,2017-04-01,2017-04-05,Standard Class,FP-14320,Frank Preis,Consumer,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,İlkbahar
